Tweet,User,User_ID,Geo,HashTag,Date
0,"State approves Citizens Insurance rate hikes for Broward, Palm Beach customershttps://trib.al/xb5F2mj",SunSentinel,12699932,,,Tue Jul 30 18:32:28 +0000 2019
1,A judge provides much-needed sanity on Florida gun laws | Editorial https://trib.al/MeKzvBc pic.twitter.com/AQi55GDG8z,SunSentinel,12699932,,,Tue Jul 30 18:12:15 +0000 2019
2,"The tropical wave in the Caribbean is producing disorganized showers and thunderstorms over Hispaniola, Puerto Rico, and the Virgin Islands. The National Hurricane Center's latest advisory just posted minutes ago: https://trib.al/TixLaGA pic.twitter.com/n43Vp66sT1",SunSentinel,12699932,,,Tue Jul 30 17:58:43 +0000 2019
3,Florida Panthers promote Randy Moller to television color analyst https://trib.al/VSaSKRn pic.twitter.com/eTvOEGIKRI,SunSentinel,12699932,,,Tue Jul 30 17:25:52 +0000 2019
4,"Rob Gronkowski to Miami? Probably not for football, but check out the sleek condo he just bought here. https://trib.al/QdFscYa pic.twitter.com/bxOJwNqVO4",SunSentinel,12699932,,,Tue Jul 30 17:25:52 +0000 2019
5,Day care shut down as Broward Sheriff’s Office probes death of toddler left in hot van https://trib.al/69cqapC pic.twitter.com/NkAkMG5Hwf,SunSentinel,12699932,,,Tue Jul 30 17:18:56 +0000 2019
6,"‘We are coming for you Trump’: Man accused of trying to slash Walmart employee in Fort Lauderdale threatened president, feds say https://trib.al/FR7M39V pic.twitter.com/DKa7Ekt9yk",SunSentinel,12699932,,,Tue Jul 30 17:12:26 +0000 2019
7,Pedestrian dead after being struck by Brightline train in Hollywood https://trib.al/8RgZqoW pic.twitter.com/BHKVTWu4q8,SunSentinel,12699932,,,Tue Jul 30 17:09:08 +0000 2019
8,Boca woman avoids prosecution after ‘mass shooting’ post on social media https://trib.al/WfZHtx7 pic.twitter.com/pu1E4XUa4s,SunSentinel,12699932,,,Tue Jul 30 16:46:32 +0000 2019
9,Florida man accused of threatening President Trump at Walmart in Fort Lauderdale https://trib.al/eKWrQ6g pic.twitter.com/fXpojqLpaU,SunSentinel,12699932,,,Tue Jul 30 16:24:51 +0000 2019
10,Landshark Lager looking for people to swim with sharks in South Florida https://trib.al/4LQqbNZ pic.twitter.com/2ILkSNRyBq,SunSentinel,12699932,,,Tue Jul 30 16:06:20 +0000 2019
11,Fort Lauderdale neighborhood’s water still not safe to drink - South Florida Sun-Sentinel https://trib.al/5kl56gm pic.twitter.com/5eBLChQBUE,SunSentinel,12699932,,,Tue Jul 30 15:45:11 +0000 2019
12,"Dolphins coach on who is winning starting QB battle: ‘It’s pretty clear to me, Ryan Fitzpatrick is leading the way’ https://trib.al/ND0VB2r pic.twitter.com/KvdiIs74BG",SunSentinel,12699932,,,Tue Jul 30 15:22:43 +0000 2019
13,"There are two tropical systems in the Atlantic with paths toward Florida. Both currently have low chances of developing, but are reminders to always be ready in case systems like these surprise us. Use our hurricane guide here to be ready: https://bit.ly/316Iiil pic.twitter.com/JAcaMQczJv",SunSentinel,12699932,,,Tue Jul 30 15:10:22 +0000 2019
