Tweet,User,User_ID,Geo,HashTag,Date
0,"Cleared: Disabled vehicle in Miami-Dade on 95 Express south at SR-932/NW 103 St, left lane blocked. Last updated at 07:54:45AM.",FL511_95Express,823981656847556608,,,Tue Jul 30 12:17:11 +0000 2019
1,"New: Disabled vehicle in Miami-Dade on 95 Express south at SR-932/NW 103 St, left lane blocked. Last updated at...http://fl511.com/EventDetails/District%206/828665 …",FL511_95Express,823981656847556608,,,Tue Jul 30 11:56:55 +0000 2019
2,"Cleared: Planned construction in Broward on 95 Express south ramp from I-95 Mainline/Griffin Rd, on-ramp closed. Last updated at 10:23:36PM.",FL511_95Express,823981656847556608,,,Tue Jul 30 11:19:16 +0000 2019
3,"Cleared: Planned construction in Broward on 95 Express south ramp from I-95 Mainline/Broward Blvd, on-ramp closed. Last updated at...",FL511_95Express,823981656847556608,,,Tue Jul 30 11:19:16 +0000 2019
4,"Cleared: Disabled vehicle in Miami-Dade on 95 Express north at SR-916/NW 135 St/Opa-locka Blvd, left lane blocked. Last updated at...",FL511_95Express,823981656847556608,,,Tue Jul 30 08:53:09 +0000 2019
5,"New: Disabled vehicle in Miami-Dade on 95 Express north at SR-916/NW 135 St/Opa-locka Blvd, left lane blocked....http://fl511.com/EventDetails/District%206/828635 …",FL511_95Express,823981656847556608,,,Tue Jul 30 08:52:10 +0000 2019
6,"Cleared: Planned construction in Miami-Dade on 95 Express south at SR-934/NW 79 St/NW 81 St, right lane blocked. Last updated at 02:36:09AM.",FL511_95Express,823981656847556608,,,Tue Jul 30 07:36:10 +0000 2019
7,"Cleared: Disabled vehicle in Miami-Dade on 95 Express north at SR-934/NW 79 St/NW 81 St, left lane blocked. Last updated at 12:05:52AM.",FL511_95Express,823981656847556608,,,Tue Jul 30 04:20:35 +0000 2019
8,"New: Disabled vehicle in Miami-Dade on 95 Express north at SR-934/NW 79 St/NW 81 St, left lane blocked. Last...http://fl511.com/EventDetails/District%206/828621 …",FL511_95Express,823981656847556608,,,Tue Jul 30 04:06:31 +0000 2019
9,"Updated: Planned construction in Miami-Dade on 95 Express south at SR-934/NW 79 St/NW 81 St, right lane blocked....http://fl511.com/EventDetails/District%206/828599 …",FL511_95Express,823981656847556608,,,Tue Jul 30 03:37:51 +0000 2019
10,"New: Planned construction in Broward on 95 Express south ramp from I-95 Mainline/Griffin Rd, on-ramp closed. Last...http://fl511.com/EventDetails/District%204/1955182 …",FL511_95Express,823981656847556608,,,Tue Jul 30 02:24:31 +0000 2019
11,"New: Planned construction in Broward on 95 Express south ramp from I-95 Mainline/Broward Blvd, on-ramp closed....http://fl511.com/EventDetails/District%204/1955179 …",FL511_95Express,823981656847556608,,,Tue Jul 30 02:16:44 +0000 2019
12,"Updated: Planned construction in Miami-Dade on 95 Express south at SR-934/NW 79 St/NW 81 St, right lane blocked....http://fl511.com/EventDetails/District%206/828599 …",FL511_95Express,823981656847556608,,,Tue Jul 30 01:36:36 +0000 2019
13,"New: Disabled vehicle in Miami-Dade on 95 Express south at SR-934/NW 79 St/NW 81 St, right lane blocked. Last...http://fl511.com/EventDetails/District%206/828599 …",FL511_95Express,823981656847556608,,,Tue Jul 30 01:31:32 +0000 2019
14,"Cleared: Disabled vehicle in Miami-Dade on 95 Express south before Florida's Turnpike/SR-826, all lanes blocked. Last updated at 07:20:41PM.",FL511_95Express,823981656847556608,,,Mon Jul 29 23:43:34 +0000 2019
15,"New: Disabled vehicle in Miami-Dade on 95 Express south before Florida's Turnpike/SR-826, all lanes blocked. Last...http://fl511.com/EventDetails/District%206/828587 …",FL511_95Express,823981656847556608,,,Mon Jul 29 23:25:11 +0000 2019
16,"Cleared: Disabled vehicle in Miami-Dade on 95 Express north beyond SR-860/Miami Gardens Dr, left lane blocked. Last updated at 07:17:41PM.",FL511_95Express,823981656847556608,,,Mon Jul 29 23:25:11 +0000 2019
17,"New: Disabled vehicle in Miami-Dade on 95 Express north beyond SR-860/Miami Gardens Dr, left lane blocked. Last...http://fl511.com/EventDetails/District%206/828583 …",FL511_95Express,823981656847556608,,,Mon Jul 29 23:21:44 +0000 2019
18,"Cleared: Multi-vehicle crash in Miami-Dade on 95 Express north before NW 151 St, left lane blocked. Last updated at 06:37:52PM.",FL511_95Express,823981656847556608,,,Mon Jul 29 22:49:36 +0000 2019
19,"Updated: Multi-vehicle crash in Miami-Dade on 95 Express north before NW 151 St, left lane blocked. Last updated...http://fl511.com/EventDetails/District%206/828578 …",FL511_95Express,823981656847556608,,,Mon Jul 29 22:39:54 +0000 2019
20,"Updated: Crash in Miami-Dade on 95 Express north before NW 151 St, all lanes blocked. Last updated at 06:34:37PM. http://fl511.com/EventDetails/District%206/828578 …",FL511_95Express,823981656847556608,,,Mon Jul 29 22:35:32 +0000 2019
21,"Updated: Crash in Miami-Dade on 95 Express north before NW 151 St, left lane blocked. Last updated at 06:27:00PM. http://fl511.com/EventDetails/District%206/828578 …",FL511_95Express,823981656847556608,,,Mon Jul 29 22:27:37 +0000 2019
22,"New: Crash in Miami-Dade on 95 Express north before NW 151 St, left lane blocked. Last updated at 06:26:01PM. #fl511 http://fl511.com/EventDetails/District%206/828578 …",FL511_95Express,823981656847556608,,#fl511,Mon Jul 29 22:27:33 +0000 2019
23,"Cleared: Disabled vehicle in Miami-Dade on 95 Express north before SR-924/NW 119 St, left lane blocked. Last updated at 02:19:37PM.",FL511_95Express,823981656847556608,,,Mon Jul 29 18:39:31 +0000 2019
24,"Updated: Disabled vehicle in Miami-Dade on 95 Express north before SR-924/NW 119 St, left lane blocked. Last...http://fl511.com/EventDetails/District%206/828522 …",FL511_95Express,823981656847556608,,,Mon Jul 29 18:19:37 +0000 2019
25,"New: Disabled vehicle in Miami-Dade on 95 Express north before SR-924/NW 119 St, left lane blocked. Last updated...http://fl511.com/EventDetails/District%206/828522 …",FL511_95Express,823981656847556608,,,Mon Jul 29 18:14:31 +0000 2019
26,"Cleared: Disabled vehicle in Miami-Dade on 95 Express north before SR-934/NW 79 St/NW 81 St, left lane blocked. Last updated at 12:33:04PM.",FL511_95Express,823981656847556608,,,Mon Jul 29 16:42:29 +0000 2019
27,"New: Disabled vehicle in Miami-Dade on 95 Express north before SR-934/NW 79 St/NW 81 St, left lane blocked. Last...http://fl511.com/EventDetails/District%206/828504 …",FL511_95Express,823981656847556608,,,Mon Jul 29 16:33:27 +0000 2019
28,"Cleared: Disabled vehicle in Miami-Dade on 95 Express north beyond I-195 East - Miami Beach/SR-112 West - Airport, left lane blocked....",FL511_95Express,823981656847556608,,,Mon Jul 29 13:03:36 +0000 2019
29,"New: Disabled vehicle in Miami-Dade on 95 Express north beyond I-195 East - Miami Beach/SR-112 West - Airport,...http://fl511.com/EventDetails/District%206/828447 …",FL511_95Express,823981656847556608,,,Mon Jul 29 12:52:29 +0000 2019
30,"Cleared: Disabled vehicle in Miami-Dade on 95 Express north beyond North Miami/Bal Harbour/NW 125 St, left lane blocked. Last updated at...",FL511_95Express,823981656847556608,,,Mon Jul 29 10:05:25 +0000 2019
31,"New: Disabled vehicle in Miami-Dade on 95 Express north beyond North Miami/Bal Harbour/NW 125 St, left lane...http://fl511.com/EventDetails/District%206/828415 …",FL511_95Express,823981656847556608,,,Mon Jul 29 09:59:32 +0000 2019
32,"Cleared: Emergency vehicles in Miami-Dade on 95 Express south ramp from I-95 Mainline/Ives Dairy Rd, on-ramp closed. Last updated at...",FL511_95Express,823981656847556608,,,Mon Jul 29 07:18:33 +0000 2019
33,"Updated: Emergency vehicles in Miami-Dade on 95 Express south ramp from I-95 Mainline/Ives Dairy Rd, on-ramp...http://fl511.com/EventDetails/District%206/828402 …",FL511_95Express,823981656847556608,,,Mon Jul 29 07:08:24 +0000 2019
34,"New: Emergency vehicles in Miami-Dade on 95 Express south ramp from I-95 Mainline/Ives Dairy Rd, on-ramp closed....http://fl511.com/EventDetails/District%206/828402 …",FL511_95Express,823981656847556608,,,Mon Jul 29 07:07:24 +0000 2019
35,"Cleared: Emergency vehicles in Miami-Dade on 95 Express north at SR-916/NW 135 St/Opa-locka Blvd, all lanes blocked. Last updated at...",FL511_95Express,823981656847556608,,,Mon Jul 29 06:11:26 +0000 2019
36,"Updated: Emergency vehicles in Miami-Dade on 95 Express north at SR-916/NW 135 St/Opa-locka Blvd, all lanes...http://fl511.com/EventDetails/District%206/828398 …",FL511_95Express,823981656847556608,,,Mon Jul 29 05:53:27 +0000 2019
37,"New: Emergency vehicles in Miami-Dade on 95 Express north at SR-916/NW 135 St/Opa-locka Blvd, left lane blocked....http://fl511.com/EventDetails/District%206/828398 …",FL511_95Express,823981656847556608,,,Mon Jul 29 05:41:27 +0000 2019
38,"Cleared: Crash in Miami-Dade on 95 Express north at SR-932/NW 103 St, left lane blocked. Last updated at 09:27:36PM.",FL511_95Express,823981656847556608,,,Mon Jul 29 02:01:29 +0000 2019
