Tweet,User,User_ID,Geo,HashTag,Date
0,Black moon happening tomorrow for the first time since 2016 http://bit.ly/313eAuz?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …,WPLGLocal10,18728203,,,Tue Jul 30 20:29:13 +0000 2019
1,#BREAKING Multiple people injured after being struck by lightning in Wellingtonhttp://bit.ly/2SV3Ds3?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …,WPLGLocal10,18728203,,#BREAKING,Tue Jul 30 19:49:53 +0000 2019
2,10-year-old boy charged with assault after another child was injured in game of dodgeball at school http://bit.ly/2ynvpEn?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …pic.twitter.com/BxsXTaRRBV,WPLGLocal10,18728203,,,Tue Jul 30 19:36:06 +0000 2019
3,Man arrested after bludgeoning dog to death with sledgehammerhttp://bit.ly/2GCCTYF?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …,WPLGLocal10,18728203,,,Tue Jul 30 18:30:37 +0000 2019
4,"Amazon employees admit to listening to people having sex through users' Alexa devices, report says http://bit.ly/2YvoJlZ?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …pic.twitter.com/h0GPf4zdPo",WPLGLocal10,18728203,,,Tue Jul 30 17:24:41 +0000 2019
5,ENTER NOW Win a FREE week at Jr. @MiamiHeat Basketball Camp for your child http://bit.ly/2YgjTKg?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …pic.twitter.com/uKv2h6ZQvM,WPLGLocal10,18728203,,,Tue Jul 30 17:06:39 +0000 2019
6,Miami woman arrested after allegedly running over cheating boyfriend's loverhttp://bit.ly/2ympKy3?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …,WPLGLocal10,18728203,,,Tue Jul 30 16:19:10 +0000 2019
7,At-home nurse accused of raping 9-year-old girlhttp://bit.ly/2LRYxvV?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …,WPLGLocal10,18728203,,,Tue Jul 30 15:57:32 +0000 2019
8,VIDEO: 3 arrested after brutal fight on Key Largo dock caught on video http://bit.ly/2LOJCmn pic.twitter.com/Ix3RxTm1PS,WPLGLocal10,18728203,,,Tue Jul 30 15:43:44 +0000 2019
9,Flores says Fitzpatrick is front-runner in Dolphins QB racehttp://bit.ly/2LMnZTT?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …,WPLGLocal10,18728203,,,Tue Jul 30 15:05:04 +0000 2019
10,Police searching for woman who urinated on potatoes inside Walmart store http://bit.ly/2GE99uf?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …pic.twitter.com/3tXhz9QqxX,WPLGLocal10,18728203,,,Tue Jul 30 14:37:26 +0000 2019
11,"If you're one of the 100 MILLION people affected by the Capital One data breach, here's what you need to do.http://bit.ly/2OtBDxk?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …",WPLGLocal10,18728203,,,Tue Jul 30 14:23:21 +0000 2019
12,Man pulled from car found in canal near Florida's Turnpike in Doral https://bit.ly/2SOPflh?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …pic.twitter.com/qu253ec2hp,WPLGLocal10,18728203,,,Tue Jul 30 12:44:58 +0000 2019
13,Man 'severely stabbed' outside Pembroke Pines gas station https://bit.ly/2KgEzHZ?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …pic.twitter.com/rIRVHQt2SV,WPLGLocal10,18728203,,,Tue Jul 30 11:34:42 +0000 2019
14,"A few storms starting off your Tuesday, grab your rain gear. Watch Meteorologist Julie Durda for more.pic.twitter.com/JOVymCkH15",WPLGLocal10,18728203,,,Tue Jul 30 09:35:24 +0000 2019
15,The tropics are getting busy as we end the month of July. Keep it tuned to Meteorologist Julie Durda for more. Presented by Simply healthcare.pic.twitter.com/Zq20bPdh9y,WPLGLocal10,18728203,,,Tue Jul 30 09:21:44 +0000 2019
16,Deputies identify boy found dead in van outside daycare in Broward https://bit.ly/315zDN7?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …pic.twitter.com/6S9UcQZG58,WPLGLocal10,18728203,,,Tue Jul 30 01:36:34 +0000 2019
17,"A Miami-Dade Animal Services employee is accused of charging $3,150 on a department credit card for unauthorized purchases https://bit.ly/2LMy57d?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wplg10 …pic.twitter.com/sskJ8huT1b",WPLGLocal10,18728203,,,Tue Jul 30 00:26:21 +0000 2019
