Tweet,User,User_ID,Geo,HashTag,Date
0,"PARK SMART: Take your vehicle’s key; do not leave it in or on your vehicle. Close and lock all windows and doors when you park. Park in well-lit areas if possible. Never leave valuables in your vehicle, especially if they can be seen from outside the vehicle.pic.twitter.com/mQ5ak8S9kB",MiamiBeachPD,135265376,,,Mon Jul 29 23:06:24 +0000 2019
1,Thanks for sharing your concerns. MBPD’s Motor Unit issued 45 citations to scooter operators on Saturday and Sunday. Education and enforcement are key.,MiamiBeachPD,135265376,,,Mon Jul 29 19:49:39 +0000 2019
2,#TRAFFIC reminder for this evening.https://twitter.com/miamibeachnews/status/1154785287303782400 …,MiamiBeachPD,135265376,,#TRAFFIC,Fri Jul 26 18:57:38 +0000 2019
3,"MBPD’s Homeless Resource Unit delivered a truckload of bags comprised mostly of women’s and young adult clothing, footwear, some bedding, toys, pampers and toiletries to the Lotus House.pic.twitter.com/ZuhsDJglqA",MiamiBeachPD,135265376,,,Fri Jul 26 18:45:10 +0000 2019
4,"UPDATE: Below is a photo from the 11AM Ocean Bank robbery. If anyone has information as to the identity of this bank robber, call the @FBIMiamiFL at (754) 703-2000. Investigators believe this is the same individual who attempted to rob the Regions Bank branch earlier today.pic.twitter.com/afsCzKp1T2",MiamiBeachPD,135265376,,,Fri Jul 26 18:03:53 +0000 2019
5,"UPDATE: Below is a photo from the 9AM Regions Bank, attempted robbery. If anyone has information as to the identity of this bank robber, they are urged to call the @FBIMiamiFL at (754) 703-2000.pic.twitter.com/nV89wEV7PI",MiamiBeachPD,135265376,,,Fri Jul 26 17:48:31 +0000 2019
6,Yes. Please refer to the updated tweet which also highlights the investigative agencies involved.,MiamiBeachPD,135265376,,,Fri Jul 26 15:53:12 +0000 2019
7,UPDATE: The subject was able to leave the scene of the second robbery with money. The FBI’s South Florida Violent Crimes Task Force is on scene. MBPD has a detective detached to the task force and is also on scene.,MiamiBeachPD,135265376,,,Fri Jul 26 15:52:12 +0000 2019
8,UPDATE: No victims injured at the second robbery. Detectives on scene conducting interviews and determining if the two robberies are linked.pic.twitter.com/PjK76M6zKf,MiamiBeachPD,135265376,,,Fri Jul 26 15:34:29 +0000 2019
9,UPDATE: MBPD now on scene of a separate bank robbery at 501 W 41 Street (Ocean Bank).https://twitter.com/miamibeachpd/status/1154753831990910977 …,MiamiBeachPD,135265376,,,Fri Jul 26 15:26:05 +0000 2019
10,"POLICE: MBPD is at 780 W 41 Street (Regions Bank) investigating an attempted bank robbery that occurred at 9AM. There were no injuries, the subject fled the area. Currently being investigated with @FBIMiamiFL.pic.twitter.com/lbIeDrZaJz",MiamiBeachPD,135265376,,,Fri Jul 26 14:02:22 +0000 2019
11,Chief @RClementsMBPD and Deputy Chief Wayne Jones attended tonight’s NoBe Citizen-Police Neighborhood Meeting. Excellent meeting discussing crime prevention and current neighborhood trends.pic.twitter.com/kAK2RA5Y2f,MiamiBeachPD,135265376,,,Tue Jul 23 23:49:14 +0000 2019
12,UPDATE: Miami Beach and Hialeah K9 Officers searched the building with the assistance of @MiamiDadePD’s Bomb Squad. The building has been cleared and deemed safe. We will resume normal operations shortly.,MiamiBeachPD,135265376,,,Tue Jul 23 22:46:38 +0000 2019
13,UPDATE: We will be reopening the immediate area surrounding the station. The building remains evacuated as our investigation continues.,MiamiBeachPD,135265376,,,Tue Jul 23 22:21:37 +0000 2019
14,UPDATE: Our police station remains evacuated as officers from both MBPD and @MiamiDadePD investigate. There has been no disruption to emergency services.,MiamiBeachPD,135265376,,,Tue Jul 23 20:44:35 +0000 2019
15,TRAFFIC UPDATE: All traffic surrounding MBPD AT 1100 Washington Avenue will be restricted. Please use Collins Avenue or Meridian Avenue as an alternate. @TotalTrafficMIA,MiamiBeachPD,135265376,,,Tue Jul 23 19:56:00 +0000 2019
16,"MEDIA: Any in-person media updates will be provided at the south side of 11 Street and Pennsylvania Avenue. For now, all updates will come through our Twitter account. @MiamiBeachPD",MiamiBeachPD,135265376,,,Tue Jul 23 19:53:04 +0000 2019
17,UPDATE: @MiamiDadePD’s Bomb Squad is responding to assist.,MiamiBeachPD,135265376,,,Tue Jul 23 19:45:06 +0000 2019
18,"POLICE: Out of an abundance of caution the MBPD HQ at 1100 Washington Avenue is being evacuated. Bomb detection K9’s alerted to an area of our department. All 911 calls will be handled through our EOC, there will be NO disruption to emergency services.pic.twitter.com/UaqbY5s6wH",MiamiBeachPD,135265376,,,Tue Jul 23 19:36:50 +0000 2019
19,This is an incredible honor which means the world to the MBPD. Thank you from the bottom of our hearts!https://twitter.com/commbovo/status/1153688516452392960 …,MiamiBeachPD,135265376,,,Tue Jul 23 16:17:55 +0000 2019
20,"A GUN AND DRUGS SEIZED: Officers on Ocean Drive attempted a traffic stop near 9 Street. Initially, the driver refused to stop. Once stopped, we discovered a gun and over 117 grams of marijuana, controlled substances and drug paraphernalia. #MBPDProtecting @WPLGLocal10pic.twitter.com/eOUDdBeVfL",MiamiBeachPD,135265376,,#MBPDProtecting,Mon Jul 22 23:27:46 +0000 2019
21,"The MBPD has been informed the wolf-hybrid dogs have been removed from the area, by their owners. Both victim dogs remain at @knowlesanimal Hospital receiving treatment. @AdoptMiamiPets currently investigating. @JhollyWhttps://twitter.com/wsvn/status/1153432544823730176 …",MiamiBeachPD,135265376,,,Mon Jul 22 22:36:02 +0000 2019
22,pic.twitter.com/MbF8XeDmfM,MiamiBeachPD,135265376,,,Sun Jul 21 23:58:13 +0000 2019
23,"Good tip...but, you never know.",MiamiBeachPD,135265376,,,Sun Jul 21 16:43:15 +0000 2019
24,"LK FOR CYCLISTS: Always check for who may be coming up as you’re opening your door. TIP: Open the car door with the hand furthest from the handle, this forces you and passengers to check over your shoulder for approaching traffic.pic.twitter.com/BkZZ6yctb1",MiamiBeachPD,135265376,,,Sat Jul 20 22:36:45 +0000 2019
25,HAPPY RETIREMENT! Thank you Officer Jimenez for serving the residents and visitors of Miami Beach since 1995!pic.twitter.com/KvyTspJ3kJ,MiamiBeachPD,135265376,,,Fri Jul 19 20:41:51 +0000 2019
26,Thank you for helping us share these traffic updates this morning.,MiamiBeachPD,135265376,,,Fri Jul 19 01:56:51 +0000 2019
27,UPDATE: The MacArthur Cswy is now open.https://twitter.com/miamibeachpd/status/1151818549293457408 …,MiamiBeachPD,135265376,,,Thu Jul 18 15:38:19 +0000 2019
28,"UPDATE: MACARTHUR CSWY WESTBOUND REMAINS CLOSED. 3 people transported to JMH. 1 of them died at hospital. Investigators using FARO, 3D forensic imaging to reconstruct the crash scene.https://twitter.com/MiamiBeachPD/status/1151785167964557313 …",MiamiBeachPD,135265376,,,Thu Jul 18 11:38:36 +0000 2019
29,#TRAFFIC ALERT: MacArthur Cswy (i395) westbound is CLOSED. Officers investigating a fatal traffic crash involving two vehicles. Alternates: Venetian Cswy or Julia Tuttle (i195)pic.twitter.com/DLJlovGOdZ,MiamiBeachPD,135265376,,#TRAFFIC,Thu Jul 18 09:25:57 +0000 2019
30,The @MiamiBeachNews Mayor and Commission recognized Officer Mary Garcia for her passionate dedication to animal welfare and for founding @MBAADVOCATES.pic.twitter.com/fDuSYxPC8p,MiamiBeachPD,135265376,,,Wed Jul 17 22:02:30 +0000 2019
