Tweet,User,User_ID,Geo,HashTag,Date
0,"Flight attendant in overhead bin startles Southwest Airlines passenger, video showshttps://hrld.us/2K5pkTx",MiamiHerald,14085040,,,Tue Jul 30 18:32:32 +0000 2019
1,"Swimmers were scalloping off the coast. Then a gator started chasing them, cops sayhttps://hrld.us/2K5zMKR",MiamiHerald,14085040,,,Tue Jul 30 18:02:31 +0000 2019
2,U.S. Soccer Federation president Carlos Cordeiro released a statement asserting that the organization paid the U.S. Women’s National Team more than the men’s team during the past decade.https://hrld.us/2K6ge9e,MiamiHerald,14085040,,,Tue Jul 30 17:59:51 +0000 2019
3,"Termites likely caused balcony collapse that injured 3 at apartment, NC officials sayhttps://hrld.us/2K7FdsR",MiamiHerald,14085040,,,Tue Jul 30 17:52:53 +0000 2019
4,"Florida couple made over $200,000 in trafficking wildlife from Indonesia, feds sayhttps://hrld.us/2K6eEnO",MiamiHerald,14085040,,,Tue Jul 30 17:32:23 +0000 2019
5,"His friend wouldn’t give him $20 to buy heroin for a prostitute. So he turned violent, cops sayhttps://hrld.us/2SRTVXF",MiamiHerald,14085040,,,Tue Jul 30 17:32:16 +0000 2019
6,What to expect of the USS Billings when the Navy commissions the warship in Key Westhttps://hrld.us/2T1hNIt,MiamiHerald,14085040,,,Tue Jul 30 17:32:11 +0000 2019
7,"‘Intoxicated’ mom locks her two kids in car, cops say. The outside heat index was 102https://hrld.us/2K5rym3",MiamiHerald,14085040,,,Tue Jul 30 17:26:04 +0000 2019
8,"Man stumbles upon skull, machete and crucifix, he says. Texas cops are investigatinghttps://hrld.us/2K70dzT",MiamiHerald,14085040,,,Tue Jul 30 16:30:11 +0000 2019
9,$1 billion highway plan in doubt. Hearing reveals it would save Kendall drivers just 6 minuteshttps://hrld.us/2SU8olN,MiamiHerald,14085040,,,Tue Jul 30 16:16:59 +0000 2019
10,A Florida man said he was chasing a kitten. But how did his best friend get beaten up?https://hrld.us/2K2Sgvw,MiamiHerald,14085040,,,Tue Jul 30 16:06:48 +0000 2019
11,"A body was just found inside a Florida jail’s waiting room, cops sayhttps://hrld.us/2SP1bDA",MiamiHerald,14085040,,,Tue Jul 30 15:59:12 +0000 2019
12,Authorities are investigating after a man said he found the body of an infant in a freezer while cleaning out his mother's St. Louis apartment after she died. https://hrld.us/2SS65zO pic.twitter.com/heLJHwrnV8,MiamiHerald,14085040,,,Tue Jul 30 15:57:52 +0000 2019
13,Police are seeking a woman who they say urinated on potatoes at a Walmart in western Pennsylvania. https://hrld.us/2SRhKyu pic.twitter.com/ug8HzKxlgZ,MiamiHerald,14085040,,,Tue Jul 30 15:30:30 +0000 2019
14,"BREAKING: The U.S. Senate will leave for a six-week break without passing a bill to grant Temporary Protected Status, or TPS, for Venezuelans even though the House of Representatives passed a similar measure last week.https://hrld.us/2SXC2qo",MiamiHerald,14085040,,,Tue Jul 30 15:21:54 +0000 2019
15,"Miami-Dade County plans to deploy bulldozers, front-end loaders and dump trucks to actually scoop up the seaweed and haul it away.https://hrld.us/2SUIGxE",MiamiHerald,14085040,,,Tue Jul 30 15:05:26 +0000 2019
