Tweet,User,User_ID,Geo,HashTag,Date
0,https://twitter.com/MiamiBeachPD/status/1144581326743527425 …,TrafficAlertSFL,2217913842,,,Fri Jun 28 12:38:06 +0000 2019
1,https://twitter.com/MiamiBeachPD/status/1144557591160340480 …,TrafficAlertSFL,2217913842,,,Fri Jun 28 11:12:06 +0000 2019
2,https://twitter.com/MiamiBeachPD/status/1127151107279609856 …,TrafficAlertSFL,2217913842,,,Sat May 11 11:36:42 +0000 2019
3,https://twitter.com/MiamiBeachNews/status/1119191184730144770 …,TrafficAlertSFL,2217913842,,,Fri Apr 19 12:24:39 +0000 2019
4,https://twitter.com/MiamiBeachPD/status/1106296101576019977 …,TrafficAlertSFL,2217913842,,,Sat Mar 16 12:40:44 +0000 2019
5,https://twitter.com/CBSMiami/status/1106575853318746113 …,TrafficAlertSFL,2217913842,,,Fri Mar 15 15:43:26 +0000 2019
6,https://twitter.com/MiamiBeachPD/status/1093883196587102208 …,TrafficAlertSFL,2217913842,,,Fri Feb 08 14:57:08 +0000 2019
7,https://twitter.com/MiamiBeachPD/status/1093804554313965568 …,TrafficAlertSFL,2217913842,,,Fri Feb 08 12:12:21 +0000 2019
8,https://twitter.com/MiamiBeachNews/status/1088836025122738177 …,TrafficAlertSFL,2217913842,,,Fri Jan 25 17:50:40 +0000 2019
9,https://twitter.com/MiamiBeachPD/status/1086278142455558144 …,TrafficAlertSFL,2217913842,,,Fri Jan 18 15:55:30 +0000 2019
