Tweet,User,User_ID,Geo,HashTag,Date
0,Have A Capital One Credit Card? Then Take These 5 Steps http://dlvr.it/R9Mj4n pic.twitter.com/Kde0TrIR5d,miaminewsnow,59516314,,,Tue Jul 30 19:52:07 +0000 2019
1,Miami Weather: Tropical Wave Will Be A Rainmaker For South Florida This Weekend http://dlvr.it/R9MCWH pic.twitter.com/E8RU3Awyl0,miaminewsnow,59516314,,,Tue Jul 30 16:52:08 +0000 2019
2,Dr. Phillip Frost Recovering Following Surgery After Being Hospitalized With Chest Pains http://dlvr.it/R9Jk2Q pic.twitter.com/ayD0vktIQA,miaminewsnow,59516314,,,Mon Jul 29 22:48:38 +0000 2019
3,Florida’s Back-To-School Tax Holiday Starts Friday http://dlvr.it/R9JL7m pic.twitter.com/VFdk6HV9Mf,miaminewsnow,59516314,,,Mon Jul 29 19:49:08 +0000 2019
4,"Experts Try To Help Beached Whales Off Redington Beach, Florida http://dlvr.it/R9Hs2d pic.twitter.com/frHLjN4X4y",miaminewsnow,59516314,,,Mon Jul 29 16:48:08 +0000 2019
5,Focus On South Florida: The Persian Medium http://dlvr.it/R9FDKP pic.twitter.com/AbZuFlDJXH,miaminewsnow,59516314,,,Sun Jul 28 19:43:37 +0000 2019
6,Facing South Florida: CBS News’ David Begnaud On Week Of Protests In Puerto Ricohttp://dlvr.it/R9DvBQ,miaminewsnow,59516314,,,Sun Jul 28 16:42:07 +0000 2019
7,"Home Market Foods Recalls More Than 53,000 Pounds Of Frozen Meatballs Sold In Several States, Including Florida http://dlvr.it/R9C0P9 pic.twitter.com/EhpxHYsUq9",miaminewsnow,59516314,,,Sat Jul 27 19:37:37 +0000 2019
8,Yacht Goes Up In Flames In Fort Lauderdale http://dlvr.it/R9970F pic.twitter.com/MVpRuoPMFv,miaminewsnow,59516314,,,Sat Jul 27 01:28:37 +0000 2019
9,Construction Worker Struck By Lighting In Doral http://dlvr.it/R98rn2 pic.twitter.com/uHqPB5Dyv8,miaminewsnow,59516314,,,Fri Jul 26 22:29:37 +0000 2019
