Tweet,User,User_ID,Geo,HashTag,Date
0,"Cleared: Incident in Miami-Dade on Port Miami Tunnel west ramp from SR-886/Port Boulevard, on-ramp closed. Last updated at 07:19:42PM.",fl511_state,199662147,,,Thu Jul 25 23:58:10 +0000 2019
1,"Cleared: Incident in Miami-Dade on Port Miami Tunnel east ramp to SR-886/Port Boulevard, off-ramp closed. Last updated at 07:19:03PM.",fl511_state,199662147,,,Thu Jul 25 23:56:22 +0000 2019
2,"Cleared: Multi-vehicle crash in Miami-Dade on I-95 north at Exit 16 NE 203 St/Ives Dairy Rd, 2 right lanes blocked. Last updated at...",fl511_state,199662147,,,Thu Jul 25 23:56:21 +0000 2019
3,"Updated: Crash in Miami-Dade on SR-836 west ramp to Florida's Turnpike Southbound, off-ramp right lanes blocked....http://fl511.com/EventDetails/MDX/566972 …",fl511_state,199662147,,,Thu Jul 25 23:41:11 +0000 2019
4,"Updated: Crash in Miami-Dade on SR-836 west ramp to Florida's Turnpike Southbound, off-ramp right lanes blocked....http://fl511.com/EventDetails/MDX/566972 …",fl511_state,199662147,,,Thu Jul 25 23:40:10 +0000 2019
5,"New: Crash in Miami-Dade on SR-836 west ramp to Florida's Turnpike Southbound, off-ramp right lane blocked. Last...http://fl511.com/EventDetails/MDX/566972 …",fl511_state,199662147,,,Thu Jul 25 23:36:18 +0000 2019
6,Cleared: Traffic congestion in Miami-Dade on Floridas Turnpike north from Exit 29 NW 41 St to at Exit 34 NW 106 St. Last updated at...,fl511_state,199662147,,,Thu Jul 25 23:25:12 +0000 2019
7,"Updated: Multi-vehicle crash in Miami-Dade on I-95 north at Exit 16 NE 203 St/Ives Dairy Rd, 2 right lanes...http://fl511.com/EventDetails/District%206/827714 …",fl511_state,199662147,,,Thu Jul 25 23:21:13 +0000 2019
8,"Updated: Incident in Miami-Dade on Port Miami Tunnel west ramp from SR-886/Port Boulevard, on-ramp closed. Last...http://fl511.com/EventDetails/District%206/827701 …",fl511_state,199662147,,,Thu Jul 25 23:20:16 +0000 2019
9,"Updated: Incident in Miami-Dade on Port Miami Tunnel east ramp to SR-886/Port Boulevard, off-ramp closed. Last...http://fl511.com/EventDetails/District%206/827702 …",fl511_state,199662147,,,Thu Jul 25 23:19:14 +0000 2019
10,"Updated: Crash in Miami-Dade on I-95 north at Exit 16 NE 203 St/Ives Dairy Rd, 3 right lanes blocked. Last...http://fl511.com/EventDetails/District%206/827714 …",fl511_state,199662147,,,Thu Jul 25 23:06:14 +0000 2019
